Wavenumber,Intensity,Class
2650.159,13.44573,0
2650.641,13.83997,0
2651.123,14.00395,0
2651.605,13.66654,0
2652.087,13.64511,0
2652.569,13.80266,0
2653.051,13.7658,0
2653.533,13.69588,0
2654.016,13.91471,0
2654.498,14.07689,0
2654.98,14.08677,0
2655.462,14.06713,0
2655.944,14.05564,0
2656.426,14.11964,0
2656.908,14.17204,0
2657.39,13.98173,0
2657.873,13.80369,0
2658.355,14.05599,0
2658.837,14.12573,0
2659.319,13.88661,0
2659.801,13.78131,0
2660.283,13.92646,0
2660.765,13.97149,0
2661.247,13.93763,0
2661.729,13.75262,0
2662.212,13.7152,0
2662.694,14.20952,0
2663.176,14.29337,0
2663.658,13.7177,0
2664.14,13.47654,0
2664.622,13.65655,0
2665.104,13.82508,0
2665.586,13.946,0
2666.069,13.97475,0
2666.551,13.92066,0
2667.033,13.78137,0
2667.515,13.63942,0
2667.997,13.50824,0
2668.479,13.68559,0
2668.961,13.99706,0
2669.443,13.92178,0
2669.926,13.64036,0
2670.407,13.38465,0
2670.89,13.29173,0
2671.372,13.39629,0
2671.854,13.55713,0
2672.336,13.75108,0
2672.818,13.58407,0
2673.3,13.3125,0
2673.782,13.50981,0
2674.264,13.85456,0
2674.747,14.0377,0
2675.229,14.0466,0
2675.711,13.9068,0
2676.193,13.84441,0
2676.675,13.91618,0
2677.157,13.92775,0
2677.639,13.90705,0
2678.121,13.91394,0
2678.604,13.90177,0
2679.086,13.82097,0
2679.568,13.77727,0
2680.05,13.78883,0
2680.532,13.72315,0
2681.014,13.59768,0
2681.496,13.56889,0
2681.978,13.58007,0
2682.46,13.53292,0
2682.943,13.45165,0
2683.425,13.33571,0
2683.907,13.35145,0
2684.389,13.53189,0
2684.871,13.50187,0
2685.353,13.38263,0
2685.835,13.44381,0
2686.317,13.56543,0
2686.8,13.59002,0
2687.282,13.61779,0
2687.764,13.667,0
2688.246,13.66088,0
2688.728,13.58918,0
2689.21,13.48199,0
2689.692,13.45021,0
2690.174,13.67251,0
2690.656,13.83228,0
2691.139,13.52917,0
2691.621,13.38321,0
2692.103,13.4324,0
2692.585,13.45482,0
2693.067,13.42722,0
2693.549,13.40664,0
2694.031,13.35323,0
2694.513,13.18088,0
2694.996,13.18018,0
2695.478,13.513,0
2695.96,13.57705,0
2696.442,13.40109,0
2696.924,13.47345,0
2697.406,13.64036,0
2697.888,13.6034,0
2698.37,13.55181,0
2698.853,13.6615,0
2699.334,13.6962,0
2699.817,13.63952,0
2700.299,13.75066,0
2700.781,13.96395,0
2701.263,13.83001,0
2701.745,13.62636,0
2702.227,13.56121,0
2702.709,13.53992,0
2703.191,13.52944,0
2703.674,13.41457,0
2704.156,13.25427,0
2704.638,13.28879,0
2705.12,13.40616,0
2705.602,13.3343,0
2706.084,13.45479,0
2706.566,13.90146,0
2707.048,14.04457,0
2707.531,13.59376,0
2708.013,13.1854,0
2708.495,12.93055,0
2708.977,13.2641,0
2709.459,13.61672,0
2709.941,13.51268,0
2710.423,13.37018,0
2710.905,13.2948,0
2711.387,13.30786,0
2711.87,13.37043,0
2712.352,13.34242,0
2712.834,13.2494,0
2713.316,12.99978,0
2713.798,12.99733,0
2714.28,13.39742,0
2714.762,13.68063,0
2715.244,13.76649,0
2715.727,13.66471,0
2716.209,13.53254,0
2716.691,13.60471,0
2717.173,13.66891,0
2717.655,13.44915,0
2718.137,13.26155,0
2718.619,13.14363,0
2719.101,13.11133,0
2719.583,13.1453,0
2720.066,13.20313,0
2720.548,13.36743,0
2721.03,13.70309,0
2721.512,13.85556,0
2721.994,13.51694,0
2722.476,13.32645,0
2722.958,13.26864,0
2723.44,13.38443,0
2723.923,13.55275,0
2724.405,13.70671,0
2724.887,13.62445,0
2725.369,13.27007,0
2725.851,13.2082,0
2726.333,13.46483,0
2726.815,13.37263,0
2727.297,13.19894,0
2727.78,13.54342,0
2728.261,13.71226,0
2728.744,13.41048,0
2729.226,13.2279,0
2729.708,13.27045,0
2730.19,13.13063,0
2730.672,12.98736,0
2731.154,13.24235,0
2731.636,13.5587,0
2732.118,13.54281,0
2732.601,13.38383,0
2733.083,13.11503,0
2733.565,13.12837,0
2734.047,13.39919,0
2734.529,13.64321,0
2735.011,13.71688,0
2735.493,13.6719,0
2735.975,13.56321,0
2736.458,13.3267,0
2736.94,13.38067,0
2737.422,13.58252,0
2737.904,13.53676,0
2738.386,13.46721,0
2738.868,13.64605,0
2739.35,13.79358,0
2739.832,13.88365,0
2740.314,13.88623,0
2740.797,13.76525,0
2741.279,13.62673,0
2741.761,13.51986,0
2742.243,13.39263,0
2742.725,13.44509,0
2743.207,13.80347,0
2743.689,13.92501,0
2744.171,13.76801,0
2744.654,13.76303,0
2745.136,13.84828,0
2745.618,13.89446,0
2746.1,13.82956,0
2746.582,13.55527,0
2747.064,13.43039,0
2747.546,13.44171,0
2748.028,13.46378,0
2748.51,13.53891,0
2748.993,13.69063,0
2749.475,13.74121,0
2749.957,13.6632,0
2750.439,13.65467,0
2750.921,13.74443,0
2751.403,13.82575,0
2751.885,13.83011,0
2752.367,13.56624,0
2752.85,13.28266,0
2753.332,13.1849,0
2753.814,13.25249,0
2754.296,13.43575,0
2754.778,13.46903,0
2755.26,13.36763,0
2755.742,13.3411,0
2756.224,13.47499,0
2756.707,13.83812,0
2757.188,13.98325,0
2757.671,13.8369,0
2758.153,13.63938,0
2758.635,13.49343,0
2759.117,13.52693,0
2759.599,13.6465,0
2760.081,13.86538,0
2760.563,13.93449,0
2761.045,13.74521,0
2761.528,13.52771,0
2762.01,13.36751,0
2762.492,13.384,0
2762.974,13.48805,0
2763.456,13.59903,0
2763.938,13.73542,0
2764.42,13.88257,0
2764.902,13.85064,0
2765.385,13.67853,0
2765.867,13.43376,0
2766.349,13.31977,0
2766.831,13.43845,0
2767.313,13.59355,0
2767.795,13.70984,0
2768.277,13.75624,0
2768.759,13.77922,0
2769.241,13.96131,0
2769.724,13.96543,0
2770.206,13.48606,0
2770.688,13.38427,0
2771.17,13.72631,0
2771.652,13.75053,0
2772.134,13.60709,0
2772.616,13.71156,0
2773.098,13.81469,0
2773.581,13.6314,0
2774.063,13.52592,0
2774.545,13.59021,0
2775.027,13.846,0
2775.509,14.11137,0
2775.991,13.90087,0
2776.473,13.66363,0
2776.955,13.6661,0
2777.438,13.71438,0
2777.92,13.702,0
2778.402,13.64912,0
2778.884,13.65686,0
2779.366,13.81045,0
2779.848,13.91836,0
2780.33,13.79878,0
2780.812,13.76265,0
2781.294,13.84293,0
2781.777,13.75808,0
2782.259,13.5829,0
2782.741,13.49784,0
2783.223,13.51986,0
2783.705,13.65377,0
2784.187,13.82223,0
2784.669,13.92772,0
2785.151,13.79744,0
2785.634,13.59381,0
2786.115,13.46579,0
2786.598,13.47143,0
2787.08,13.64316,0
2787.562,13.74137,0
2788.044,13.6117,0
2788.526,13.32681,0
2789.008,13.35478,0
2789.49,13.64192,0
2789.972,13.76122,0
2790.455,13.61577,0
2790.937,13.67736,0
2791.419,13.80095,0
2791.901,13.8207,0
2792.383,13.78956,0
2792.865,13.7439,0
2793.347,13.73359,0
2793.829,13.76912,0
2794.312,13.75733,0
2794.794,13.72187,0
2795.276,14.02273,0
2795.758,14.26752,0
2796.24,14.08995,0
2796.722,13.95842,0
2797.204,14.03621,0
2797.686,13.82966,0
2798.168,13.41719,0
2798.651,13.39703,0
2799.133,13.63703,0
2799.615,13.96358,0
2800.097,13.98404,0
2800.579,13.76534,0
2801.061,13.67088,0
2801.543,13.6173,0
2802.025,13.53884,0
2802.508,13.56676,0
2802.99,13.69611,0
2803.472,13.83881,0
2803.954,14.00265,0
2804.436,14.01652,0
2804.918,13.89494,0
2805.4,13.82689,0
2805.882,13.85423,0
2806.365,13.93975,0
2806.847,13.91709,0
2807.329,13.83512,0
2807.811,13.87233,0
2808.293,13.8709,0
2808.775,13.68493,0
2809.257,13.61342,0
2809.739,13.81545,0
2810.221,13.97501,0
2810.704,14.06429,0
2811.186,14.14602,0
2811.668,14.19442,0
2812.15,14.18932,0
2812.632,14.06463,0
2813.114,13.84642,0
2813.596,13.81263,0
2814.078,13.9204,0
2814.561,14.11032,0
2815.042,14.19183,0
2815.525,13.95886,0
2816.007,13.87022,0
2816.489,13.90258,0
2816.971,13.99309,0
2817.453,14.06895,0
2817.935,13.98724,0
2818.417,14.05001,0
2818.899,14.25546,0
2819.382,14.22177,0
2819.864,13.99703,0
2820.346,13.66831,0
2820.828,13.56683,0
2821.31,13.90076,0
2821.792,14.15904,0
2822.274,14.19198,0
2822.756,14.11768,0
2823.239,13.97855,0
2823.721,13.79076,0
2824.203,13.84865,0
2824.685,14.24582,0
2825.167,14.28464,0
2825.649,13.9931,0
2826.131,13.95206,0
2826.613,14.02812,0
2827.095,14.11386,0
2827.578,14.17054,0
2828.06,14.16611,0
2828.542,14.17313,0
2829.024,14.13918,0
2829.506,14.13993,0
2829.988,14.10442,0
2830.47,13.84731,0
2830.952,13.73225,0
2831.435,13.7434,0
2831.917,13.8802,0
2832.399,14.03973,0
2832.881,13.88063,0
2833.363,13.7133,0
2833.845,13.72536,0
2834.327,14.00295,0
2834.809,14.38075,0
2835.292,14.45145,0
2835.774,14.39607,0
2836.256,14.4294,0
2836.738,14.39815,0
2837.22,14.19005,0
2837.702,14.00453,0
2838.184,13.97828,0
2838.666,14.13213,0
2839.148,14.12123,0
2839.631,13.99607,0
2840.113,14.16501,0
2840.595,14.4519,0
2841.077,14.39451,0
2841.559,14.17909,0
2842.041,13.96642,0
2842.523,13.85971,0
2843.005,14.00735,0
2843.488,14.33229,0
2843.969,14.45196,0
2844.452,14.17634,0
2844.934,14.00302,0
2845.416,14.11859,0
2845.898,14.12041,0
2846.38,13.96125,0
2846.862,14.10838,0
2847.344,14.42584,0
2847.826,14.55111,0
2848.309,14.3818,0
2848.791,14.1441,0
2849.273,14.16661,0
2849.755,14.23014,0
2850.237,14.19917,0
2850.719,14.20197,0
2851.201,14.10453,0
2851.683,13.98241,0
2852.166,13.96301,0
2852.648,14.25431,0
2853.13,14.43765,0
2853.612,14.19274,0
2854.094,14.16626,0
2854.576,14.29553,0
2855.058,14.20166,0
2855.54,14.09669,0
2856.022,14.20821,0
2856.505,14.26313,0
2856.987,14.19142,0
2857.469,14.15265,0
2857.951,14.17901,0
2858.433,14.282,0
2858.915,14.33922,0
2859.397,14.24711,0
2859.879,14.18981,0
2860.362,14.15027,0
2860.844,14.1926,0
2861.326,14.24177,0
2861.808,14.00856,0
2862.29,13.81348,0
2862.772,13.76403,0
2863.254,13.82696,0
2863.736,13.95121,0
2864.219,14.00193,0
2864.701,14.06028,0
2865.183,14.15653,0
2865.665,14.19485,0
2866.147,14.14381,0
2866.629,14.20252,0
2867.111,14.27032,0
2867.593,14.2294,0
2868.075,14.16446,0
2868.558,14.13551,0
2869.04,13.99489,0
2869.522,13.81266,0
2870.004,13.89501,0
2870.486,14.03786,0
2870.968,14.02325,0
2871.45,13.93853,0
2871.932,13.85306,0
2872.415,13.92335,0
2872.896,14.13429,0
2873.379,14.27348,0
2873.861,14.29816,0
2874.343,14.23626,0
2874.825,14.27622,0
2875.307,14.29701,0
2875.789,14.32548,0
2876.271,14.32728,0
2876.753,14.11145,0
2877.236,14.08543,0
2877.718,14.22177,0
2878.2,14.17916,0
2878.682,14.04009,0
2879.164,13.87064,0
2879.646,13.97574,0
2880.128,14.3131,0
2880.61,14.51363,0
2881.093,14.50567,0
2881.575,14.3267,0
2882.057,14.27443,0
2882.539,14.26599,0
2883.021,14.15819,0
2883.503,14.06402,0
2883.985,13.8866,0
2884.467,13.75697,0
2884.949,13.90576,0
2885.432,14.17281,0
2885.914,14.26091,0
2886.396,14.0347,0
2886.878,13.91819,0
2887.36,14.03014,0
2887.842,14.13577,0
2888.324,14.21002,0
2888.806,14.13716,0
2889.289,14.06042,0
2889.771,14.26742,0
2890.253,14.18986,0
2890.735,13.77696,0
2891.217,13.69711,0
2891.699,13.90092,0
2892.181,14.03774,0
2892.663,14.10332,0
2893.146,14.09527,0
2893.628,14.19783,0
2894.11,14.33567,0
2894.592,14.15279,0
2895.074,13.93477,0
2895.556,13.97403,0
2896.038,14.07252,0
2896.52,14.22816,0
2897.002,14.42451,0
2897.485,14.42785,0
2897.967,13.99442,0
2898.449,13.91642,0
2898.931,14.17289,0
2899.413,14.1612,0
2899.895,13.99187,0
2900.377,14.05631,0
2900.859,14.06489,0
2901.342,13.96876,0
2901.823,14.10494,0
2902.306,14.1773,0
2902.788,13.8255,0
2903.27,13.72683,0
2903.752,14.17531,0
2904.234,14.3089,0
2904.716,14.16053,0
2905.198,13.79164,0
2905.68,13.57349,0
2906.163,14.15774,0
2906.645,14.30104,0
2907.127,14.06473,0
2907.609,14.04124,0
2908.091,14.10377,0
2908.573,14.04161,0
2909.055,14.14145,0
2909.537,14.37362,0
2910.02,14.31761,0
2910.502,14.12015,0
2910.984,14.12676,0
2911.466,14.13804,0
2911.948,14.07673,0
2912.43,14.02431,0
2912.912,14.03068,0
2913.394,13.94869,0
2913.876,13.96779,0
2914.359,14.24393,0
2914.841,14.36746,0
2915.323,14.22005,0
2915.805,13.93296,0
2916.287,13.72318,0
2916.769,13.95337,0
2917.251,14.08418,0
2917.733,14.06042,0
2918.216,14.12174,0
2918.698,14.1399,0
2919.18,13.94175,0
2919.662,13.92972,0
2920.144,14.08386,0
2920.626,14.06382,0
2921.108,13.94486,0
2921.59,13.91146,0
2922.073,13.86311,0
2922.555,13.85917,0
2923.037,13.94504,0
2923.519,14.07657,0
2924.001,14.06952,0
2924.483,13.85661,0
2924.965,13.66763,0
2925.447,13.71121,0
2925.929,13.95246,0
2926.412,14.11025,0
2926.894,14.1239,0
2927.376,13.97348,0
2927.858,13.88281,0
2928.34,13.92394,0
2928.822,13.93659,0
2929.304,13.86423,0
2929.786,13.90962,0
2930.269,13.85025,0
2930.75,13.77764,0
2931.233,13.74743,0
2931.715,13.6253,0
2932.197,13.67394,0
2932.679,13.80301,0
2933.161,13.89442,0
2933.643,13.89648,0
2934.125,13.78333,0
2934.607,13.67986,0
2935.09,13.81191,0
2935.572,13.7553,0
2936.054,13.61542,0
2936.536,13.66524,0
2937.018,13.74516,0
2937.5,13.74538,0
2937.982,13.80144,0
2938.464,13.81243,0
2938.947,13.63714,0
2939.429,13.51976,0
2939.911,13.645,0
2940.393,13.76233,0
2940.875,13.7026,0
2941.357,13.55083,0
2941.839,13.50112,0
2942.321,13.49402,0
2942.803,13.55047,0
2943.286,13.57995,0
2943.768,13.56249,0
2944.25,13.63324,0
2944.732,13.51851,0
2945.214,13.34391,0
2945.696,13.52327,0
2946.178,13.73759,0
2946.66,13.59355,0
2947.143,13.44756,0
2947.625,13.40135,0
2948.107,13.54675,0
2948.589,13.69775,0
2949.071,13.6892,0
2949.553,13.69212,0
2950.035,13.72797,0
2950.517,13.56156,0
2951.0,13.39011,0
2951.482,13.41701,0
2951.964,13.5017,0
2952.446,13.65953,0
2952.928,13.62036,0
2953.41,13.44302,0
2953.892,13.6058,0
2954.374,13.67518,0
2954.856,13.3841,0
2955.339,13.34366,0
2955.821,13.54636,0
2956.303,13.67404,0
2956.785,13.67834,0
2957.267,13.47141,0
2957.749,13.36078,0
2958.231,13.34556,0
2958.713,13.26854,0
2959.196,13.18104,0
2959.677,13.12836,0
2960.16,13.28723,0
2960.642,13.56127,0
2961.124,13.32457,0
2961.606,12.94221,0
2962.088,13.04297,0
2962.57,13.21756,0
2963.052,13.32483,0
2963.534,13.48623,0
2964.017,13.63674,0
2964.499,13.32783,0
2964.981,13.21401,0
2965.463,13.44579,0
2965.945,13.51257,0
2966.427,13.38846,0
2966.909,13.25945,0
2967.391,13.18763,0
2967.874,13.15828,0
2968.356,13.07499,0
2968.838,13.10565,0
2969.32,13.15661,0
2969.802,13.21357,0
2970.284,13.40216,0
2970.766,13.31312,0
2971.248,13.05352,0
2971.73,13.17593,0
2972.213,13.31295,0
2972.695,13.13964,0
2973.177,13.21081,0
2973.659,13.61073,0
2974.141,13.64241,0
2974.623,13.44308,0
2975.105,13.29108,0
2975.587,13.25093,0
2976.07,13.26323,0
2976.552,13.08993,0
2977.034,12.83766,0
2977.516,12.89763,0
2977.998,13.18073,0
2978.48,13.30781,0
2978.962,13.18894,0
2979.444,13.17018,0
2979.927,13.08858,0
2980.409,12.89781,0
2980.891,12.77076,0
2981.373,12.90628,0
2981.855,13.23897,0
2982.337,13.1878,0
2982.819,12.91029,0
2983.301,12.80094,0
2983.783,12.71321,0
2984.266,12.61857,0
2984.748,12.80238,0
2985.23,13.1017,0
2985.712,13.13079,0
2986.194,12.94966,0
2986.676,12.92169,0
2987.158,12.97989,0
2987.64,12.9996,0
2988.123,13.09078,0
2988.604,13.15629,0
2989.087,13.09659,0
2989.569,12.94629,0
2990.051,12.81683,0
2990.533,12.588,0
2991.015,12.38879,0
2991.497,12.72525,0
2991.979,13.00416,0
2992.461,12.89068,0
2992.944,12.7212,0
2993.426,12.72601,0
2993.908,12.92063,0
2994.39,13.03503,0
2994.872,13.09602,0
2995.354,13.02876,0
2995.836,12.81999,0
2996.318,12.96025,0
2996.801,13.07871,0
2997.283,12.96147,0
2997.765,12.87658,0
2998.247,12.73867,0
2998.729,12.71836,0
2999.211,12.74607,0
2999.693,12.69317,0
3000.175,12.62106,0
3000.657,12.60394,0
3001.14,12.82348,0
3001.622,12.98357,0
3002.104,12.70214,0
3002.586,12.53932,0
3003.068,12.5566,0
3003.55,12.45343,0
3004.032,12.36281,0
3004.514,12.61772,0
3004.997,12.77438,0
3005.479,12.77406,0
3005.961,12.72546,0
3006.443,12.64729,0
3006.925,12.50343,0
3007.407,12.49312,0
3007.889,12.58564,0
3008.371,12.65764,0
3008.854,12.68433,0
3009.336,12.77012,0
3009.818,12.86998,0
3010.3,12.92564,0
3010.782,12.86267,0
3011.264,12.7064,0
3011.746,12.75362,0
3012.228,12.74181,0
3012.71,12.63995,0
3013.193,12.6985,0
3013.675,12.78279,0
3014.157,12.67461,0
3014.639,12.58994,0
3015.121,12.71567,0
3015.603,12.86751,0
3016.085,12.67319,0
3016.567,12.54545,0
3017.05,12.63577,0
3017.531,12.8099,0
3018.014,12.66785,0
3018.496,12.3548,0
3018.978,12.47014,0
3019.46,12.80257,0
3019.942,13.04403,0
3020.424,12.88673,0
3020.906,12.48895,0
3021.388,12.4029,0
3021.871,12.64894,0
3022.353,12.82183,0
3022.835,12.88009,0
3023.317,12.79054,0
3023.799,12.60617,0
3024.281,12.51934,0
3024.763,12.39389,0
3025.245,12.39736,0
3025.728,12.48645,0
3026.21,12.45368,0
3026.692,12.48638,0
3027.174,12.43104,0
3027.656,12.4401,0
3028.138,12.54439,0
3028.62,12.60298,0
3029.102,12.59199,0
3029.584,12.53872,0
3030.067,12.48984,0
3030.549,12.28426,0
3031.031,12.34298,0
3031.513,12.63814,0
3031.995,12.7317,0
3032.477,12.70962,0
3032.959,12.53443,0
3033.441,12.51898,0
3033.924,12.6087,0
3034.406,12.64577,0
3034.888,12.85202,0
3035.37,13.00712,0
3035.852,12.78177,0
3036.334,12.45055,0
3036.816,12.35736,0
3037.298,12.46189,0
3037.781,12.51015,0
3038.263,12.38109,0
3038.745,12.23887,0
3039.227,12.28552,0
3039.709,12.35765,0
3040.191,12.35855,0
3040.673,12.63502,0
3041.155,12.84297,0
3041.637,12.67636,0
3042.12,12.56775,0
3042.602,12.55596,0
3043.084,12.6813,0
3043.566,12.79612,0
3044.048,12.58639,0
3044.53,12.33623,0
3045.012,12.21672,0
3045.494,12.47884,0
3045.977,12.72151,0
3046.458,12.59758,0
3046.941,12.51367,0
3047.423,12.608,0
3047.905,12.53318,0
3048.387,12.46747,0
3048.869,12.55011,0
3049.351,12.66821,0
3049.833,12.78207,0
3050.315,12.69039,0
3050.798,12.55631,0
3051.28,12.54078,0
3051.762,12.51553,0
3052.244,12.43212,0
3052.726,12.59301,0
3053.208,12.62418,0
3053.69,12.29308,0
3054.172,12.18694,0
3054.655,12.40517,0
3055.137,12.48456,0
3055.619,12.49877,0
3056.101,12.45366,0
3056.583,12.5373,0
3057.065,12.77906,0
3057.547,12.7764,0
3058.029,12.67229,0
3058.511,12.59045,0
3058.994,12.6565,0
3059.476,12.74556,0
3059.958,12.53657,0
3060.44,12.44717,0
3060.922,12.81184,0
3061.404,13.05166,0
3061.886,13.05411,0
3062.368,12.74596,0
3062.851,12.53128,0
3063.333,12.65679,0
3063.815,12.82199,0
3064.297,12.87024,0
3064.779,12.62271,0
3065.261,12.45008,0
3065.743,12.41523,0
3066.225,12.57164,0
3066.708,12.70487,0
3067.19,12.6801,0
3067.672,12.71956,0
3068.154,12.69619,0
3068.636,12.59515,0
3069.118,12.62661,0
3069.6,12.85707,0
3070.082,12.94026,0
3070.564,12.91496,0
3071.047,12.91307,0
3071.529,12.95826,0
3072.011,12.86125,0
3072.493,12.76855,0
3072.975,12.88298,0
3073.457,12.89284,0
3073.939,12.91472,0
3074.421,12.87636,0
3074.904,12.8482,0
3075.385,12.98925,0
3075.868,13.05768,0
3076.35,12.98851,0
3076.832,12.83532,0
3077.314,12.86045,0
3077.796,13.05358,0
3078.278,12.87051,0
3078.76,12.60738,0
3079.242,12.7007,0
3079.725,12.65521,0
3080.207,12.53728,0
3080.689,12.74422,0
3081.171,12.91104,0
3081.653,12.49725,0
3082.135,12.49688,0
3082.617,12.97559,0
3083.099,12.9376,0
3083.582,12.71505,0
3084.064,12.9124,0
3084.546,12.92744,0
3085.028,12.83773,0
3085.51,12.62594,0
3085.992,12.41613,0
3086.474,12.33301,0
3086.956,12.4307,0
3087.438,12.67017,0
3087.921,12.92862,0
3088.403,13.0398,0
3088.885,12.82159,0
3089.367,12.74713,0
3089.849,12.81579,0
3090.331,12.96278,0
3090.813,12.9654,0
3091.295,12.70397,0
3091.778,12.55827,0
3092.26,12.59639,0
3092.742,12.8877,0
3093.224,13.0284,0
3093.706,12.94652,0
3094.188,12.82989,0
3094.67,12.77992,0
3095.152,12.92244,0
3095.635,12.93242,0
3096.117,12.80681,0
3096.599,12.68932,0
3097.081,12.65548,0
3097.563,12.79147,0
3098.045,12.99958,0
3098.527,13.14946,0
3099.009,13.13237,0
3099.491,13.01354,0
3099.974,12.87767,0
3100.456,12.68774,0
3100.938,12.56394,0
3101.42,12.75304,0
3101.902,12.91971,0
3102.384,12.92763,0
3102.866,12.88803,0
3103.348,12.88081,0
3103.831,13.0224,0
3104.313,13.07809,0
3104.795,13.05383,0
3105.277,13.03724,0
3105.759,12.90746,0
3106.241,12.62234,0
3106.723,12.46926,0
3107.205,12.54243,0
3107.688,12.69722,0
3108.169,12.75324,0
3108.652,12.78852,0
3109.134,12.909,0
3109.616,12.9747,0
3110.098,12.85803,0
3110.58,12.81844,0
3111.062,12.8685,0
3111.544,12.78148,0
3112.026,12.72377,0
3112.509,12.78803,0
3112.991,12.80449,0
3113.473,12.87239,0
3113.955,12.87662,0
3114.437,12.80142,0
3114.919,12.88559,0
3115.401,12.94696,0
3115.883,12.86503,0
3116.365,12.67523,0
3116.848,12.69571,0
3117.33,12.99778,0
3117.812,13.05318,0
3118.294,12.84246,0
3118.776,12.81903,0
3119.258,12.80614,0
3119.74,12.65006,0
3120.222,12.6782,0
3120.705,12.78392,0
3121.187,12.5608,0
3121.669,12.53326,0
3122.151,12.73013,0
3122.633,12.58098,0
3123.115,12.41742,0
3123.597,12.68325,0
3124.079,13.02849,0
3124.562,13.24167,0
3125.044,12.99806,0
3125.526,12.7116,0
3126.008,12.54327,0
3126.49,12.64807,0
3126.972,12.86985,0
3127.454,12.63768,0
3127.936,12.61358,0
3128.418,13.03651,0
3128.901,13.18131,0
3129.383,13.08633,0
3129.865,12.9047,0
3130.347,13.01302,0
3130.829,13.28469,0
3131.311,13.21261,0
3131.793,13.01156,0
3132.275,12.83303,0
3132.758,12.82521,0
3133.24,12.86519,0
3133.722,12.66483,0
3134.204,12.47957,0
3134.686,12.46298,0
3135.168,12.86089,0
3135.65,13.19059,0
3136.132,12.8303,0
3136.615,12.59982,0
3137.096,12.73365,0
3137.579,12.91389,0
3138.061,13.05245,0
3138.543,13.07876,0
3139.025,12.9796,0
3139.507,12.83951,0
3139.989,12.8751,0
3140.471,13.04977,0
3140.953,13.32883,0
3141.436,13.25916,0
3141.918,13.06747,0
3142.4,13.10844,0
3142.882,13.0553,0
3143.364,12.84498,0
3143.846,13.05097,0
3144.328,13.29265,0
3144.81,13.31326,0
3145.292,13.20576,0
3145.775,13.04236,0
3146.257,12.58521,0
3146.739,12.5586,0
3147.221,13.10104,0
3147.703,13.31236,0
3148.185,13.23526,0
3148.667,13.35992,0
3149.149,13.2036,0
3149.632,12.79283,0
3150.114,12.55325,0
3150.596,12.58398,0
3151.078,13.04963,0
3151.56,13.09573,0
3152.042,12.87195,0
3152.524,12.95091,0
3153.006,13.09557,0
3153.489,13.22619,0
3153.971,13.05615,0
3154.453,12.80132,0
3154.935,12.99274,0
3155.417,12.97678,0
3155.899,12.75285,0
3156.381,12.77523,0
3156.863,12.95021,0
3157.345,13.21249,0
3157.828,13.2189,0
3158.31,13.01563,0
3158.792,12.78505,0
3159.274,12.75113,0
3159.756,12.97175,0
3160.238,13.11952,0
3160.72,13.28907,0
3161.202,13.46441,0
3161.685,13.29036,0
3162.167,12.90816,0
3162.649,13.26576,0
3163.131,13.4276,0
3163.613,13.04565,0
3164.095,12.99231,0
3164.577,13.08455,0
3165.059,12.71601,0
3165.542,12.48254,0
3166.023,12.53431,0
3166.506,12.84447,0
3166.988,13.04786,0
3167.47,12.91776,0
3167.952,12.93511,0
3168.434,13.08182,0
3168.916,12.97342,0
3169.398,12.88822,0
3169.88,12.91365,0
3170.363,12.77348,0
3170.845,12.67605,0
3171.327,13.16061,0
3171.809,13.26785,0
3172.291,13.09673,0
3172.773,13.10332,0
3173.255,13.15257,0
3173.737,13.15078,0
3174.219,13.068,0
3174.702,12.98837,0
3175.184,13.05805,0
3175.666,13.18077,0
3176.148,13.26018,0
3176.63,13.07969,0
3177.112,12.83682,0
3177.594,12.65958,0
3178.076,12.86774,0
3178.559,13.27705,0
3179.041,13.45518,0
3179.523,13.40611,0
3180.005,13.18738,0
3180.487,12.90061,0
3180.969,12.73087,0
3181.451,12.79347,0
3181.933,12.93628,0
3182.416,13.09362,0
3182.898,13.19578,0
3183.38,13.24894,0
3183.862,13.25695,0
3184.344,13.2001,0
3184.826,13.07896,0
3185.308,12.80162,0
3185.79,12.87064,0
3186.272,13.08332,0
3186.755,12.75987,0
3187.237,12.54987,0
3187.719,12.93625,0
3188.201,12.92526,0
3188.683,12.77872,0
3189.165,12.82347,0
3189.647,13.02218,0
3190.129,13.29344,0
3190.612,13.31452,0
3191.094,13.17948,0
3191.576,12.9629,0
3192.058,12.8866,0
3192.54,12.88338,0
3193.022,12.81346,0
3193.504,12.85477,0
3193.986,13.02063,0
3194.469,13.04051,0
3194.95,13.06537,0
3195.433,13.1505,0
3195.915,12.8529,0
3196.397,12.41952,0
3196.879,12.37955,0
3197.361,12.84913,0
3197.843,13.52718,0
3198.325,13.22004,0
3198.807,12.79079,0
3199.29,13.02814,0
3199.772,13.15229,0
3200.254,13.17465,0
3200.736,13.19016,0
3201.218,13.11076,0
3201.7,12.92213,0
3202.182,12.80599,0
3202.664,12.77643,0
3203.146,12.83242,0
3203.629,12.88655,0
3204.111,12.97704,0
3204.593,13.18525,0
3205.075,13.27795,0
3205.557,13.20032,0
3206.039,13.03473,0
3206.521,12.94667,0
3207.003,13.01013,0
3207.486,13.06346,0
3207.968,13.1305,0
3208.45,13.44613,0
3208.932,13.54423,0
3209.414,13.41601,0
3209.896,13.39629,0
3210.378,13.29936,0
3210.86,12.84394,0
3211.343,12.68031,0
3211.825,12.86848,0
